"time" "cluster" "channel" "id" "markType"
17.4630250000000 "2" "8" "2" "8_2"
17.4838500000000 "2" "8" "2" "8_2"
17.5671250000000 "2" "8" "2" "8_2"
17.6605 "2" "8" "2" "8_2"
17.6998500000000 "1" "8" "2" "8_1"
17.7781500000000 "2" "8" "2" "8_2"
17.8760250000000 "2" "8" "2" "8_2"
17.901525 "1" "8" "2" "8_1"
18.0172750 "2" "8" "2" "8_2"
18.1590750000000 "2" "8" "2" "8_2"
18.3010250000000 "1" "8" "2" "8_1"
18.4041000000000 "2" "8" "2" "8_2"
18.6502750000000 "2" "8" "2" "8_2"
18.702675 "1" "8" "2" "8_1"
18.74685 "2" "8" "2" "8_2"
18.85365 "1" "8" "2" "8_1"
18.8789 "1" "8" "2" "8_1"
19.147425 "1" "8" "2" "8_1"
19.23105 "2" "8" "2" "8_2"
19.37635 "2" "8" "2" "8_2"
19.4740750000000 "1" "8" "2" "8_1"
19.5370000000000 "1" "8" "2" "8_1"
19.554175 "2" "8" "2" "8_2"
19.5963750000000 "1" "8" "2" "8_1"
19.651025 "2" "8" "2" "8_2"
19.83825 "2" "8" "2" "8_2"
19.9737 "2" "8" "2" "8_2"
20.143825 "2" "8" "2" "8_2"
20.2358250000000 "1" "8" "2" "8_1"
20.30595 "2" "8" "2" "8_2"
20.5671 "1" "8" "2" "8_1"
20.6574 "1" "8" "2" "8_1"
20.799525 "1" "8" "2" "8_1"
20.8566 "1" "8" "2" "8_1"
20.9536 "1" "8" "2" "8_1"
21.09335 "1" "8" "2" "8_1"
21.1931 "1" "8" "2" "8_1"
21.4516 "1" "8" "2" "8_1"
21.516775 "1" "8" "2" "8_1"
21.7315250000000 "1" "8" "2" "8_1"
21.8291500000000 "1" "8" "2" "8_1"
21.9086000000000 "1" "8" "2" "8_1"
21.9867500000000 "1" "8" "2" "8_1"
22.02305 "1" "8" "2" "8_1"
22.08635 "1" "8" "2" "8_1"
22.1592 "1" "8" "2" "8_1"
22.241025 "1" "8" "2" "8_1"
22.42275 "1" "8" "2" "8_1"
22.4437 "1" "8" "2" "8_1"
22.480900 "1" "8" "2" "8_1"
22.609050 "1" "8" "2" "8_1"
22.614775 "1" "8" "2" "8_1"
22.734375 "1" "8" "2" "8_1"
22.809275 "1" "8" "2" "8_1"
23.0222 "1" "8" "2" "8_1"
23.104425 "1" "8" "2" "8_1"
23.218075 "1" "8" "2" "8_1"
23.2966 "1" "8" "2" "8_1"
23.407025 "1" "8" "2" "8_1"
23.4913 "1" "8" "2" "8_1"
23.598775 "1" "8" "2" "8_1"
23.748025 "1" "8" "2" "8_1"
23.8902750000000 "1" "8" "2" "8_1"
24.1846 "1" "8" "2" "8_1"
24.3293750000000 "1" "8" "2" "8_1"
24.510375 "1" "8" "2" "8_1"
24.6640750000000 "1" "8" "2" "8_1"
24.8472750000000 "1" "8" "2" "8_1"
24.8839500000000 "1" "8" "2" "8_1"
25.46775 "1" "8" "2" "8_1"
26.410275 "1" "8" "2" "8_1"
28.414475 "1" "8" "2" "8_1"
28.85995 "1" "8" "2" "8_1"
31.00105 "1" "8" "2" "8_1"
31.4067 "1" "8" "2" "8_1"
31.7714 "2" "8" "2" "8_2"
32.0971 "1" "8" "2" "8_1"
32.4938 "1" "8" "2" "8_1"
33.32485 "1" "8" "2" "8_1"
33.938925 "1" "8" "2" "8_1"
34.858025 "1" "8" "2" "8_1"
35.3844 "1" "8" "2" "8_1"
0.830050000000028 "1" "8" "3" "8_1"
2.97242500000004 "2" "8" "3" "8_2"
4.96527500000002 "1" "8" "3" "8_1"
9.40375000000006 "1" "8" "3" "8_1"
9.78437500000007 "1" "8" "3" "8_1"
10.2514500000000 "1" "8" "3" "8_1"
10.2591500000000 "2" "8" "3" "8_2"
10.4783750000000 "1" "8" "3" "8_1"
10.49005 "2" "8" "3" "8_2"
10.793225 "1" "8" "3" "8_1"
10.829525 "1" "8" "3" "8_1"
10.8813000000000 "2" "8" "3" "8_2"
11.1780750000000 "1" "8" "3" "8_1"
11.3392 "1" "8" "3" "8_1"
11.5193000000000 "2" "8" "3" "8_2"
11.6198500000000 "2" "8" "3" "8_2"
11.743425 "2" "8" "3" "8_2"
11.8593000000001 "1" "8" "3" "8_1"
11.8751000000001 "2" "8" "3" "8_2"
11.9986250000001 "2" "8" "3" "8_2"
12.1495250000000 "1" "8" "3" "8_1"
12.1774500000000 "1" "8" "3" "8_1"
12.2334000000001 "1" "8" "3" "8_1"
12.3496 "2" "8" "3" "8_2"
12.4978500000001 "2" "8" "3" "8_2"
12.5873000000000 "1" "8" "3" "8_1"
12.6327500000000 "1" "8" "3" "8_1"
12.6716000000000 "2" "8" "3" "8_2"
12.7724000000001 "2" "8" "3" "8_2"
12.9007500000000 "2" "8" "3" "8_2"
13.0178000000001 "2" "8" "3" "8_2"
13.1019250000001 "2" "8" "3" "8_2"
13.2781500000000 "2" "8" "3" "8_2"
13.4902000000001 "1" "8" "3" "8_1"
13.5235750000001 "2" "8" "3" "8_2"
13.5603750000000 "1" "8" "3" "8_1"
13.6211500000001 "1" "8" "3" "8_1"
13.66305 "1" "8" "3" "8_1"
13.6847750000001 "1" "8" "3" "8_1"
13.8076000000000 "1" "8" "3" "8_1"
13.8667750000001 "2" "8" "3" "8_2"
13.9642250000001 "2" "8" "3" "8_2"
13.9893000000001 "1" "8" "3" "8_1"
14.097575 "2" "8" "3" "8_2"
14.2699750000000 "2" "8" "3" "8_2"
14.440925 "2" "8" "3" "8_2"
14.5207250000001 "1" "8" "3" "8_1"
14.579025 "2" "8" "3" "8_2"
14.7007000000000 "2" "8" "3" "8_2"
14.8640000000000 "2" "8" "3" "8_2"
14.9816500000001 "1" "8" "3" "8_1"
15.0799000000001 "2" "8" "3" "8_2"
15.164175 "1" "8" "3" "8_1"
15.3499750000001 "2" "8" "3" "8_2"
15.4032000000001 "1" "8" "3" "8_1"
15.4519000000000 "1" "8" "3" "8_1"
15.4936250000001 "2" "8" "3" "8_2"
15.7124500000000 "1" "8" "3" "8_1"
15.7962250000000 "1" "8" "3" "8_1"
15.8487 "2" "8" "3" "8_2"
15.8531500000000 "1" "8" "3" "8_1"
16.0388250000001 "2" "8" "3" "8_2"
16.0988750000000 "1" "8" "3" "8_1"
16.1748 "2" "8" "3" "8_2"
16.3552500000001 "1" "8" "3" "8_1"
16.55615 "1" "8" "3" "8_1"
16.5778 "1" "8" "3" "8_1"
16.8569 "2" "8" "3" "8_2"
16.9543 "2" "8" "3" "8_2"
17.392925 "1" "8" "3" "8_1"
17.5744500000001 "1" "8" "3" "8_1"
17.7313500000000 "1" "8" "3" "8_1"
17.7956250000001 "1" "8" "3" "8_1"
17.8517750000001 "1" "8" "3" "8_1"
17.867575 "1" "8" "3" "8_1"
17.9446500000000 "1" "8" "3" "8_1"
18.0569000000000 "2" "8" "3" "8_2"
18.2851000000001 "2" "8" "3" "8_2"
18.44705 "2" "8" "3" "8_2"
18.58245 "2" "8" "3" "8_2"
18.753925 "2" "8" "3" "8_2"
18.9808750000001 "1" "8" "3" "8_1"
19.1213 "2" "8" "3" "8_2"
19.150975 "1" "8" "3" "8_1"
19.3918250000000 "1" "8" "3" "8_1"
19.4091500000001 "2" "8" "3" "8_2"
19.6043000000001 "1" "8" "3" "8_1"
19.6862750000000 "2" "8" "3" "8_2"
19.92255 "2" "8" "3" "8_2"
20.0177500000000 "1" "8" "3" "8_1"
20.0945250000000 "2" "8" "3" "8_2"
20.20695 "1" "8" "3" "8_1"
20.32205 "1" "8" "3" "8_1"
20.6440750000000 "1" "8" "3" "8_1"
20.7496500000001 "1" "8" "3" "8_1"
20.91715 "1" "8" "3" "8_1"
21.0339250000001 "1" "8" "3" "8_1"
21.1402000000000 "1" "8" "3" "8_1"
21.2734000000000 "1" "8" "3" "8_1"
21.3376000000001 "1" "8" "3" "8_1"
21.518825 "1" "8" "3" "8_1"
21.568125 "1" "8" "3" "8_1"
21.6773500000000 "1" "8" "3" "8_1"
21.7436750000001 "1" "8" "3" "8_1"
21.9465250000001 "1" "8" "3" "8_1"
22.0223000000001 "1" "8" "3" "8_1"
22.083125 "1" "8" "3" "8_1"
22.31665 "1" "8" "3" "8_1"
22.4324750000001 "1" "8" "3" "8_1"
22.4917750000001 "1" "8" "3" "8_1"
22.6145250000001 "1" "8" "3" "8_1"
22.7422250000001 "1" "8" "3" "8_1"
22.8436000000000 "1" "8" "3" "8_1"
22.9170000000000 "1" "8" "3" "8_1"
23.0337000000001 "1" "8" "3" "8_1"
23.3501750000000 "1" "8" "3" "8_1"
23.4705750000001 "1" "8" "3" "8_1"
23.6404 "1" "8" "3" "8_1"
23.8260000000000 "1" "8" "3" "8_1"
23.9891250000001 "1" "8" "3" "8_1"
24.098425 "1" "8" "3" "8_1"
24.3206 "1" "8" "3" "8_1"
24.4548 "1" "8" "3" "8_1"
24.5997500000001 "1" "8" "3" "8_1"
24.8280000000001 "1" "8" "3" "8_1"
25.0121250000001 "1" "8" "3" "8_1"
25.3206750000001 "1" "8" "3" "8_1"
25.5424500000000 "1" "8" "3" "8_1"
25.5538750000001 "1" "8" "3" "8_1"
25.9655250000001 "1" "8" "3" "8_1"
26.0370250000001 "1" "8" "3" "8_1"
26.2832500000001 "1" "8" "3" "8_1"
26.392875 "1" "8" "3" "8_1"
26.5429750000001 "1" "8" "3" "8_1"
27.5316250000001 "1" "8" "3" "8_1"
29.2327 "1" "8" "3" "8_1"
30.8614250000000 "1" "8" "3" "8_1"
32.66585 "1" "8" "3" "8_1"
33.09145 "1" "8" "3" "8_1"
35.883425 "1" "8" "3" "8_1"
1.47055000000000 "1" "8" "4" "8_1"
2.87322500000005 "2" "8" "4" "8_2"
3.9038250000001 "1" "8" "4" "8_1"
5.15305000000012 "2" "8" "4" "8_2"
9.77007500000013 "1" "8" "4" "8_1"
10.1886000000002 "1" "8" "4" "8_1"
10.2079250000002 "1" "8" "4" "8_1"
10.3071 "2" "8" "4" "8_2"
10.3289250000000 "1" "8" "4" "8_1"
10.3673250000002 "1" "8" "4" "8_1"
10.5143250000001 "1" "8" "4" "8_1"
10.8267000000001 "1" "8" "4" "8_1"
11.1256500000002 "1" "8" "4" "8_1"
11.2352250000001 "2" "8" "4" "8_2"
11.5464000000002 "2" "8" "4" "8_2"
11.7205250000002 "2" "8" "4" "8_2"
11.9125000000001 "2" "8" "4" "8_2"
12.070925 "1" "8" "4" "8_1"
12.0749000000001 "2" "8" "4" "8_2"
12.2268250000000 "2" "8" "4" "8_2"
12.4583750000002 "1" "8" "4" "8_1"
12.4985500000000 "2" "8" "4" "8_2"
12.5610500000000 "1" "8" "4" "8_1"
12.7763500000001 "2" "8" "4" "8_2"
12.8437000000001 "1" "8" "4" "8_1"
12.8974750000000 "2" "8" "4" "8_2"
13.046425 "2" "8" "4" "8_2"
13.4276750000001 "2" "8" "4" "8_2"
13.5725500000001 "1" "8" "4" "8_1"
13.6154750000001 "2" "8" "4" "8_2"
13.7938000000001 "2" "8" "4" "8_2"
13.8852250000000 "2" "8" "4" "8_2"
14.0159750000000 "1" "8" "4" "8_1"
14.0615500000001 "2" "8" "4" "8_2"
14.1446000000001 "2" "8" "4" "8_2"
14.4171750000000 "1" "8" "4" "8_1"
14.5434500000001 "1" "8" "4" "8_1"
14.5843500000001 "2" "8" "4" "8_2"
14.6199000000001 "2" "8" "4" "8_2"
14.8953000000001 "2" "8" "4" "8_2"
14.9178000000002 "1" "8" "4" "8_1"
14.940875 "2" "8" "4" "8_2"
15.0309000000000 "1" "8" "4" "8_1"
15.1282000000001 "2" "8" "4" "8_2"
15.1431500000001 "1" "8" "4" "8_1"
15.2415250000001 "2" "8" "4" "8_2"
15.2656000000002 "2" "8" "4" "8_2"
15.6044750000001 "2" "8" "4" "8_2"
15.6264750000000 "1" "8" "4" "8_1"
15.7711500000000 "2" "8" "4" "8_2"
15.8164500000000 "1" "8" "4" "8_1"
15.8529500000000 "1" "8" "4" "8_1"
15.9333500000000 "2" "8" "4" "8_2"
16.096 "1" "8" "4" "8_1"
16.2307000000001 "2" "8" "4" "8_2"
16.3470750000001 "2" "8" "4" "8_2"
16.3796500000001 "1" "8" "4" "8_1"
16.6169750000001 "2" "8" "4" "8_2"
16.7688750000000 "2" "8" "4" "8_2"
16.9818750000002 "1" "8" "4" "8_1"
17.187275 "2" "8" "4" "8_2"
17.5398500000001 "2" "8" "4" "8_2"
17.9269000000002 "2" "8" "4" "8_2"
18.0773250000000 "2" "8" "4" "8_2"
18.3795250000001 "2" "8" "4" "8_2"
18.8029000000001 "1" "8" "4" "8_1"
19.1488500000000 "2" "8" "4" "8_2"
19.6431250000001 "1" "8" "4" "8_1"
19.8802000000001 "1" "8" "4" "8_1"
20.0026250000001 "1" "8" "4" "8_1"
20.1064750000000 "1" "8" "4" "8_1"
20.1968500000000 "1" "8" "4" "8_1"
20.3257000000001 "1" "8" "4" "8_1"
20.4933500000000 "1" "8" "4" "8_1"
20.6266500000001 "1" "8" "4" "8_1"
20.7216250000001 "1" "8" "4" "8_1"
20.9218500000002 "1" "8" "4" "8_1"
21.2415250000001 "1" "8" "4" "8_1"
21.3510250000002 "1" "8" "4" "8_1"
21.457625 "1" "8" "4" "8_1"
21.66345 "1" "8" "4" "8_1"
21.851625 "1" "8" "4" "8_1"
21.9638250000000 "1" "8" "4" "8_1"
22.0987500000001 "1" "8" "4" "8_1"
22.2282 "1" "8" "4" "8_1"
22.4423750000001 "1" "8" "4" "8_1"
22.9762500000002 "1" "8" "4" "8_1"
23.0899000000002 "1" "8" "4" "8_1"
23.4147000000000 "1" "8" "4" "8_1"
24.1759750000001 "2" "8" "4" "8_2"
27.1516250000000 "1" "8" "4" "8_1"
31.108125 "1" "8" "4" "8_1"
31.6550750000001 "1" "8" "4" "8_1"
33.47245 "1" "8" "4" "8_1"
36.8743000000002 "2" "8" "4" "8_2"
37.0995 "1" "8" "4" "8_1"
7.23005000000009 "2" "8" "5" "8_2"
7.34257500000012 "1" "8" "5" "8_1"
7.87762500000008 "1" "8" "5" "8_1"
9.10252500000001 "1" "8" "5" "8_1"
10.0310999999999 "1" "8" "5" "8_1"
10.2336500000002 "1" "8" "5" "8_1"
10.3072500000001 "1" "8" "5" "8_1"
10.4233500000000 "1" "8" "5" "8_1"
10.6505250000000 "2" "8" "5" "8_2"
10.9158500000001 "1" "8" "5" "8_1"
10.9201000000000 "2" "8" "5" "8_2"
11.0158000000001 "1" "8" "5" "8_1"
11.1305250000000 "1" "8" "5" "8_1"
11.225950 "1" "8" "5" "8_1"
11.2771749999999 "2" "8" "5" "8_2"
11.5336750000001 "1" "8" "5" "8_1"
11.5426250000001 "2" "8" "5" "8_2"
11.7633499999999 "1" "8" "5" "8_1"
11.7776249999999 "2" "8" "5" "8_2"
12.1898000000001 "2" "8" "5" "8_2"
12.3728750000000 "1" "8" "5" "8_1"
12.4181000000001 "2" "8" "5" "8_2"
12.4385500000001 "1" "8" "5" "8_1"
12.5686499999999 "2" "8" "5" "8_2"
12.6520499999999 "1" "8" "5" "8_1"
12.7446500000001 "2" "8" "5" "8_2"
12.9462500000000 "2" "8" "5" "8_2"
13.0562250000000 "1" "8" "5" "8_1"
13.1357250000001 "2" "8" "5" "8_2"
13.38455 "2" "8" "5" "8_2"
13.5242000000001 "1" "8" "5" "8_1"
13.6909250000001 "1" "8" "5" "8_1"
13.8164500000000 "2" "8" "5" "8_2"
13.8399999999999 "1" "8" "5" "8_1"
13.8637249999999 "1" "8" "5" "8_1"
13.895575 "1" "8" "5" "8_1"
13.9631750000001 "1" "8" "5" "8_1"
13.9656 "2" "8" "5" "8_2"
14.069125 "1" "8" "5" "8_1"
14.1205 "2" "8" "5" "8_2"
14.2551249999999 "2" "8" "5" "8_2"
14.3802499999999 "2" "8" "5" "8_2"
14.4885750000001 "1" "8" "5" "8_1"
14.5954500000000 "2" "8" "5" "8_2"
14.7279249999999 "2" "8" "5" "8_2"
14.8942500000001 "2" "8" "5" "8_2"
15.0155500000001 "1" "8" "5" "8_1"
15.1341749999999 "2" "8" "5" "8_2"
15.1562000000001 "2" "8" "5" "8_2"
15.2810750000001 "2" "8" "5" "8_2"
15.3106250000000 "1" "8" "5" "8_1"
15.4889499999999 "1" "8" "5" "8_1"
15.7586000000001 "1" "8" "5" "8_1"
15.8132750000000 "1" "8" "5" "8_1"
15.92615 "2" "8" "5" "8_2"
16.4129499999999 "2" "8" "5" "8_2"
17.1511250000001 "2" "8" "5" "8_2"
18.0202750000001 "1" "8" "5" "8_1"
19.2664750000001 "1" "8" "5" "8_1"
19.6955750000000 "1" "8" "5" "8_1"
19.7632750000000 "1" "8" "5" "8_1"
19.9179750000001 "1" "8" "5" "8_1"
20.0117749999999 "1" "8" "5" "8_1"
20.1890500000000 "1" "8" "5" "8_1"
20.245175 "1" "8" "5" "8_1"
20.4624750000000 "1" "8" "5" "8_1"
20.5296499999999 "1" "8" "5" "8_1"
20.678725 "1" "8" "5" "8_1"
20.8335250000000 "1" "8" "5" "8_1"
20.89815 "1" "8" "5" "8_1"
21.0563999999999 "1" "8" "5" "8_1"
21.2393500000001 "1" "8" "5" "8_1"
21.3998250000000 "1" "8" "5" "8_1"
21.5252750000000 "1" "8" "5" "8_1"
21.647925 "1" "8" "5" "8_1"
21.695375 "1" "8" "5" "8_1"
21.7934749999999 "1" "8" "5" "8_1"
21.959875 "1" "8" "5" "8_1"
22.022375 "1" "8" "5" "8_1"
22.1092750000000 "1" "8" "5" "8_1"
22.2758249999999 "1" "8" "5" "8_1"
22.4008750000000 "1" "8" "5" "8_1"
22.5888500000001 "1" "8" "5" "8_1"
22.7196250000000 "1" "8" "5" "8_1"
22.860150 "1" "8" "5" "8_1"
23.033375 "1" "8" "5" "8_1"
23.0762999999999 "1" "8" "5" "8_1"
23.303275 "1" "8" "5" "8_1"
23.5346500000001 "1" "8" "5" "8_1"
23.6876 "1" "8" "5" "8_1"
23.9403250000000 "1" "8" "5" "8_1"
24.2220250000000 "1" "8" "5" "8_1"
24.5147500000000 "1" "8" "5" "8_1"
24.8238249999999 "1" "8" "5" "8_1"
25.072175 "1" "8" "5" "8_1"
25.8865000000001 "1" "8" "5" "8_1"
26.8343749999999 "1" "8" "5" "8_1"
31.065775 "1" "8" "5" "8_1"
32.3403499999999 "1" "8" "5" "8_1"
32.7424000000001 "1" "8" "5" "8_1"
33.9404500000001 "1" "8" "5" "8_1"
37.8223000000000 "1" "8" "5" "8_1"
0.990875 "1" "9" "1" "9_1"
6.395725 "1" "9" "1" "9_1"
6.4045 "1" "9" "1" "9_1"
6.41525 "1" "9" "1" "9_1"
6.420325 "1" "9" "1" "9_1"
6.42745 "1" "9" "1" "9_1"
6.436775 "1" "9" "1" "9_1"
6.480725 "1" "9" "1" "9_1"
6.5842 "1" "9" "1" "9_1"
6.63465 "1" "9" "1" "9_1"
6.73705 "1" "9" "1" "9_1"
6.77295 "1" "9" "1" "9_1"
6.83705 "1" "9" "1" "9_1"
6.898175 "1" "9" "1" "9_1"
7.025275 "1" "9" "1" "9_1"
7.1265 "1" "9" "1" "9_1"
7.270175 "1" "9" "1" "9_1"
7.331375 "1" "9" "1" "9_1"
7.4701 "1" "9" "1" "9_1"
7.732025 "1" "9" "1" "9_1"
7.895325 "1" "9" "1" "9_1"
7.975475 "1" "9" "1" "9_1"
8.13445 "1" "9" "1" "9_1"
8.309425 "1" "9" "1" "9_1"
8.354225 "1" "9" "1" "9_1"
8.442275 "1" "9" "1" "9_1"
8.5321 "1" "9" "1" "9_1"
8.641025 "1" "9" "1" "9_1"
8.874175 "1" "9" "1" "9_1"
9.109425 "1" "9" "1" "9_1"
9.2101 "1" "9" "1" "9_1"
9.79115 "1" "9" "1" "9_1"
9.98895 "2" "9" "1" "9_2"
10.46465 "3" "9" "1" "9_3"
10.5608 "2" "9" "1" "9_2"
10.726975 "3" "9" "1" "9_3"
10.965225 "3" "9" "1" "9_3"
11.3168 "3" "9" "1" "9_3"
11.413425 "1" "9" "1" "9_1"
11.621275 "3" "9" "1" "9_3"
11.643575 "2" "9" "1" "9_2"
11.9124 "3" "9" "1" "9_3"
12.0562 "2" "9" "1" "9_2"
12.275675 "2" "9" "1" "9_2"
12.391825 "2" "9" "1" "9_2"
12.54415 "3" "9" "1" "9_3"
12.7129 "2" "9" "1" "9_2"
12.7202 "3" "9" "1" "9_3"
13.130775 "2" "9" "1" "9_2"
13.1935 "2" "9" "1" "9_2"
13.248825 "3" "9" "1" "9_3"
13.437875 "2" "9" "1" "9_2"
13.453225 "2" "9" "1" "9_2"
13.64485 "3" "9" "1" "9_3"
13.763475 "2" "9" "1" "9_2"
13.883325 "2" "9" "1" "9_2"
14.003075 "2" "9" "1" "9_2"
14.054125 "2" "9" "1" "9_2"
14.08255 "2" "9" "1" "9_2"
14.171575 "2" "9" "1" "9_2"
14.2063 "2" "9" "1" "9_2"
14.29395 "2" "9" "1" "9_2"
14.36875 "3" "9" "1" "9_3"
14.471225 "2" "9" "1" "9_2"
14.705475 "2" "9" "1" "9_2"
14.85695 "2" "9" "1" "9_2"
14.98905 "2" "9" "1" "9_2"
15.0432 "2" "9" "1" "9_2"
15.102975 "2" "9" "1" "9_2"
15.17745 "2" "9" "1" "9_2"
15.2082 "2" "9" "1" "9_2"
15.240625 "2" "9" "1" "9_2"
15.3024 "2" "9" "1" "9_2"
15.3126 "2" "9" "1" "9_2"
15.395425 "2" "9" "1" "9_2"
15.406675 "2" "9" "1" "9_2"
15.422475 "2" "9" "1" "9_2"
15.473275 "2" "9" "1" "9_2"
15.57685 "2" "9" "1" "9_2"
15.7139 "2" "9" "1" "9_2"
15.756425 "2" "9" "1" "9_2"
15.980275 "2" "9" "1" "9_2"
16.19625 "2" "9" "1" "9_2"
16.2903 "2" "9" "1" "9_2"
16.785425 "3" "9" "1" "9_3"
16.851275 "2" "9" "1" "9_2"
16.928275 "2" "9" "1" "9_2"
17.001925 "2" "9" "1" "9_2"
17.08735 "2" "9" "1" "9_2"
17.107125 "2" "9" "1" "9_2"
17.134225 "2" "9" "1" "9_2"
17.405925 "2" "9" "1" "9_2"
17.433475 "2" "9" "1" "9_2"
17.591825 "2" "9" "1" "9_2"
18.32985 "2" "9" "1" "9_2"
18.566925 "2" "9" "1" "9_2"
18.782575 "1" "9" "1" "9_1"
18.7933 "2" "9" "1" "9_2"
18.9907 "1" "9" "1" "9_1"
19.06965 "2" "9" "1" "9_2"
19.155225 "2" "9" "1" "9_2"
19.20055 "2" "9" "1" "9_2"
19.3357 "1" "9" "1" "9_1"
19.68815 "1" "9" "1" "9_1"
19.764725 "2" "9" "1" "9_2"
19.803625 "1" "9" "1" "9_1"
19.991775 "2" "9" "1" "9_2"
20.034025 "1" "9" "1" "9_1"
20.204175 "1" "9" "1" "9_1"
20.352975 "1" "9" "1" "9_1"
20.44055 "1" "9" "1" "9_1"
20.609775 "1" "9" "1" "9_1"
20.701775 "1" "9" "1" "9_1"
20.84625 "1" "9" "1" "9_1"
20.918675 "1" "9" "1" "9_1"
21.040125 "1" "9" "1" "9_1"
21.101375 "1" "9" "1" "9_1"
21.200225 "1" "9" "1" "9_1"
21.321425 "1" "9" "1" "9_1"
21.463525 "1" "9" "1" "9_1"
21.57535 "1" "9" "1" "9_1"
21.672275 "1" "9" "1" "9_1"
21.758075 "1" "9" "1" "9_1"
21.815525 "1" "9" "1" "9_1"
21.968425 "1" "9" "1" "9_1"
22.065225 "1" "9" "1" "9_1"
22.2476 "1" "9" "1" "9_1"
22.387775 "1" "9" "1" "9_1"
22.51805 "1" "9" "1" "9_1"
22.610175 "1" "9" "1" "9_1"
22.726175 "1" "9" "1" "9_1"
22.83305 "1" "9" "1" "9_1"
22.960375 "1" "9" "1" "9_1"
23.1784 "1" "9" "1" "9_1"
23.284325 "1" "9" "1" "9_1"
23.466 "1" "9" "1" "9_1"
23.636375 "1" "9" "1" "9_1"
23.789725 "1" "9" "1" "9_1"
23.90725 "1" "9" "1" "9_1"
24.09555 "1" "9" "1" "9_1"
24.4386 "1" "9" "1" "9_1"
24.898775 "1" "9" "1" "9_1"
25.01795 "1" "9" "1" "9_1"
25.0596 "1" "9" "1" "9_1"
25.0818 "1" "9" "1" "9_1"
25.2021 "1" "9" "1" "9_1"
25.365325 "1" "9" "1" "9_1"
25.51665 "1" "9" "1" "9_1"
26.120975 "1" "9" "1" "9_1"
26.839375 "1" "9" "1" "9_1"
28.3468 "1" "9" "1" "9_1"
28.558825 "1" "9" "1" "9_1"
28.881875 "1" "9" "1" "9_1"
29.12105 "1" "9" "1" "9_1"
33.59955 "1" "9" "1" "9_1"
33.6317 "1" "9" "1" "9_1"
34.037125 "1" "9" "1" "9_1"
5.61169999999998 "1" "9" "2" "9_1"
7.97022500000003 "1" "9" "2" "9_1"
9.92005 "2" "9" "2" "9_2"
10.6795000000000 "3" "9" "2" "9_3"
10.691375 "2" "9" "2" "9_2"
10.746625 "2" "9" "2" "9_2"
10.94385 "3" "9" "2" "9_3"
11.1479750000000 "2" "9" "2" "9_2"
11.265825 "3" "9" "2" "9_3"
11.577625 "2" "9" "2" "9_2"
11.664825 "3" "9" "2" "9_3"
11.920725 "2" "9" "2" "9_2"
12.5673 "2" "9" "2" "9_2"
12.8671250000000 "2" "9" "2" "9_2"
12.9136250000000 "3" "9" "2" "9_3"
12.9151 "2" "9" "2" "9_2"
12.9913250000000 "2" "9" "2" "9_2"
13.2689000000000 "3" "9" "2" "9_3"
13.560275 "2" "9" "2" "9_2"
13.5626750000000 "2" "9" "2" "9_2"
13.72395 "2" "9" "2" "9_2"
13.7773000000000 "3" "9" "2" "9_3"
13.892925 "2" "9" "2" "9_2"
14.254975 "2" "9" "2" "9_2"
14.26565 "2" "9" "2" "9_2"
14.4235750000000 "2" "9" "2" "9_2"
14.9731750000000 "2" "9" "2" "9_2"
15.2793000000000 "2" "9" "2" "9_2"
15.3741 "2" "9" "2" "9_2"
15.4329000000000 "2" "9" "2" "9_2"
15.7571250000000 "2" "9" "2" "9_2"
15.7625250000000 "3" "9" "2" "9_3"
15.7935 "2" "9" "2" "9_2"
15.83605 "2" "9" "2" "9_2"
15.9140500000000 "2" "9" "2" "9_2"
15.9964750000000 "3" "9" "2" "9_3"
16.0799 "2" "9" "2" "9_2"
16.3554500000000 "2" "9" "2" "9_2"
16.4473250000000 "3" "9" "2" "9_3"
16.81525 "2" "9" "2" "9_2"
16.8525000000000 "2" "9" "2" "9_2"
17.15125 "3" "9" "2" "9_3"
17.2243500000000 "2" "9" "2" "9_2"
17.3381 "2" "9" "2" "9_2"
17.5489750000000 "2" "9" "2" "9_2"
17.632675 "2" "9" "2" "9_2"
17.70715 "2" "9" "2" "9_2"
18.047975 "2" "9" "2" "9_2"
18.3103 "2" "9" "2" "9_2"
18.32625 "3" "9" "2" "9_3"
18.3702 "2" "9" "2" "9_2"
18.610775 "2" "9" "2" "9_2"
18.727825 "2" "9" "2" "9_2"
18.999275 "2" "9" "2" "9_2"
19.18005 "2" "9" "2" "9_2"
19.254975 "2" "9" "2" "9_2"
19.3837000000000 "2" "9" "2" "9_2"
19.433375 "2" "9" "2" "9_2"
20.236025 "2" "9" "2" "9_2"
20.3418500000000 "2" "9" "2" "9_2"
20.8745 "1" "9" "2" "9_1"
21.09485 "1" "9" "2" "9_1"
21.3166750000000 "1" "9" "2" "9_1"
21.51895 "1" "9" "2" "9_1"
21.605275 "1" "9" "2" "9_1"
21.7347500000000 "1" "9" "2" "9_1"
21.88795 "1" "9" "2" "9_1"
21.995075 "1" "9" "2" "9_1"
22.162875 "1" "9" "2" "9_1"
22.32105 "1" "9" "2" "9_1"
22.4744 "1" "9" "2" "9_1"
22.62135 "1" "9" "2" "9_1"
22.887075 "1" "9" "2" "9_1"
22.9838250000000 "1" "9" "2" "9_1"
